date,balance
1993-05-05,4457.69
1993-05-06,4357.81
1993-05-07,4345.33
1993-05-10,4451.44
1993-05-11,4382.78
1993-05-12,4307.87
1993-05-13,4282.9
1993-05-14,4270.42
1993-05-17,4320.36
1993-05-18,4420.23
1993-05-19,4619.98
1993-05-20,4701.13
1993-05-21,4619.98
1993-05-24,4601.25
1993-05-25,4557.56
1993-05-26,4757.31
1993-05-27,4701.13
1993-05-28,4626.22
1993-06-01,4807.25
1993-06-02,4782.28
1993-06-03,4726.1
1993-06-04,4694.89
1993-06-07,4657.44
1993-06-08,4607.5
1993-06-09,4545.08
1993-06-10,4551.32
1993-06-11,4463.93
1993-06-14,4607.5
1993-06-15,4619.98
1993-06-16,4557.56
1993-06-17,4538.83
1993-06-18,4370.29
1993-06-21,4426.47
1993-06-22,4395.26
1993-06-23,4426.47
1993-06-24,4420.23
1993-06-25,4420.23
1993-06-28,4507.62
1993-06-29,4445.2
1993-06-30,4395.26
1993-07-01,4351.57
1993-07-02,4357.81
1993-07-06,4295.39
1993-07-07,4164.3
1993-07-08,4239.21
1993-07-09,4226.72
1993-07-12,4183.03
1993-07-13,4133.09
1993-07-14,4208.0
1993-07-15,4170.54
1993-07-16,4051.94
1993-07-19,3933.34
1993-07-20,4020.73
1993-07-21,3945.83
1993-07-22,3877.16
1993-07-23,3877.16
1993-07-26,3908.37
1993-07-27,3771.04
1993-07-28,3908.37
1993-07-29,3945.83
1993-07-30,3696.14
1993-08-02,3633.72
1993-08-03,3646.2
1993-08-04,3646.2
1993-08-05,3733.59
1993-08-06,3658.69
1993-08-09,3646.2
1993-08-10,3546.33
1993-08-11,3614.99
1993-08-12,3696.14
1993-08-13,3758.56
1993-08-16,3883.4
1993-08-17,3858.44
1993-08-18,3858.44
1993-08-19,3708.62
1993-08-20,3808.5
1993-08-23,3845.95
1993-08-24,3789.77
1993-08-25,3708.62
1993-08-26,3602.5
1993-08-27,3590.02
1993-08-30,3627.47
1993-08-31,3752.32
1993-09-01,3833.47
1993-09-02,3827.22
1993-09-03,3783.53
1993-09-07,3733.59
1993-09-08,3721.11
1993-09-09,3808.5
1993-09-10,3895.89
1993-09-13,3814.74
1993-09-14,3758.56
1993-09-15,3820.98
1993-09-16,3796.01
1993-09-17,3796.01
1993-09-20,3777.29
1993-09-21,3796.01
1993-09-22,3858.44
1993-09-23,3933.34
1993-09-24,3995.76
1993-09-27,4108.12
1993-09-28,4195.51
1993-09-29,4145.58
1993-09-30,4120.61
1993-10-01,4095.64
1993-10-04,4126.85
1993-10-05,4158.06
1993-10-06,4239.21
1993-10-07,4201.75
1993-10-08,4220.48
1993-10-11,4195.51
1993-10-12,4208.0
1993-10-13,4158.06
1993-10-14,4101.88
1993-10-15,4033.22
1993-10-18,4145.58
1993-10-19,4008.25
1993-10-20,4045.7
1993-10-21,3970.79
1993-10-22,4014.49
1993-10-25,4020.73
1993-10-26,3970.79
1993-10-27,3989.52
1993-10-28,3945.83
1993-10-29,4002.0
1993-11-01,4039.46
1993-11-02,4008.25
1993-11-03,3920.86
1993-11-04,3820.98
1993-11-05,3933.34
1993-11-08,3920.86
1993-11-09,3908.37
1993-11-10,4064.43
1993-11-11,4076.91
1993-11-12,4089.4
1993-11-15,4020.73
1993-11-16,4108.12
1993-11-17,4033.22
1993-11-18,4008.25
1993-11-19,4002.0
1993-11-22,3845.95
1993-11-23,3864.68
1993-11-24,3933.34
1993-11-26,3945.83
1993-11-29,3970.79
1993-11-30,3995.76
1993-12-01,4070.67
1993-12-02,4139.33
1993-12-03,4282.9
1993-12-06,4239.21
1993-12-07,4270.42
1993-12-08,4170.54
1993-12-09,4051.94
1993-12-10,4089.4
1993-12-13,4064.43
1993-12-14,3995.76
1993-12-15,3983.28
1993-12-16,3995.76
1993-12-17,4020.73
1993-12-20,4095.64
1993-12-21,4120.61
1993-12-22,4051.94
1993-12-23,4039.46
1993-12-27,4020.73
1993-12-28,4133.09
1993-12-29,4070.67
1993-12-30,4058.19
1993-12-31,4026.97
1994-01-03,4026.97
1994-01-04,4045.82
1994-01-05,4133.76
1994-01-06,4253.1
1994-01-07,4284.51
1994-01-10,4309.63
1994-01-11,4284.51
1994-01-12,4297.07
1994-01-13,4290.79
1994-01-14,4303.35
1994-01-17,4259.38
1994-01-18,4253.1
1994-01-19,4184.01
1994-01-20,4334.76
1994-01-21,4334.76
1994-01-24,4284.51
1994-01-25,4278.22
1994-01-26,4234.26
1994-01-27,4234.26
1994-01-28,4265.66
1994-01-31,4278.22
1994-02-01,4278.22
1994-02-02,4221.69
1994-02-03,4246.82
1994-02-04,4083.51
1994-02-07,4058.38
1994-02-08,3957.88
1994-02-09,4001.85
1994-02-10,3989.29
1994-02-11,3957.88
1994-02-14,3976.72
1994-02-15,4008.13
1994-02-16,3957.88
1994-02-17,3951.6
1994-02-18,4020.69
1994-02-22,3995.57
1994-02-23,4070.94
1994-02-24,4014.41
1994-02-25,4070.94
1994-02-28,4146.32
1994-03-01,4184.01
1994-03-02,4158.88
1994-03-03,4070.94
1994-03-04,4070.94
1994-03-07,4083.51
1994-03-08,4070.94
1994-03-09,4064.66
1994-03-10,4064.66
1994-03-11,4108.63
1994-03-14,4215.41
1994-03-15,4265.66
1994-03-16,4259.38
1994-03-17,4246.82
1994-03-18,4259.38
1994-03-21,4184.01
1994-03-22,4259.38
1994-03-23,4334.76
1994-03-24,4385.01
1994-03-25,4397.57
1994-03-28,4341.04
1994-03-29,4146.32
1994-03-30,4202.85
1994-03-31,4259.38
1994-04-04,4246.82
1994-04-05,4410.13
1994-04-06,4472.94
1994-04-07,4510.63
1994-04-08,4372.44
1994-04-11,4372.44
1994-04-12,4259.38
1994-04-13,4265.66
1994-04-14,4227.97
1994-04-15,4265.66
1994-04-18,4171.44
1994-04-19,4428.97
1994-04-20,4498.07
1994-04-21,4598.57
1994-04-22,4611.13
1994-04-25,4711.63
1994-04-26,4771.3
1994-04-28,4629.97
1994-04-29,4648.82
1994-05-02,4799.57
1994-05-03,4699.07
1994-05-04,4780.72
1994-05-05,4743.04
1994-05-06,4648.82
1994-05-09,4636.26
1994-05-10,4724.19
1994-05-11,4699.07
1994-05-12,4749.32
1994-05-13,4849.82
1994-05-16,4774.44
1994-05-17,4755.6
1994-05-18,4878.08
1994-05-19,4944.04
1994-05-20,4912.63
1994-05-23,5082.22
1994-05-24,5138.76
1994-05-25,5276.94
1994-05-26,5226.69
1994-05-27,5264.38
1994-05-31,5402.57
1994-06-01,5327.19
1994-06-02,5251.82
1994-06-03,5314.63
1994-06-06,5477.94
1994-06-07,5390.01
1994-06-08,5226.69
1994-06-09,5251.82
1994-06-10,5283.22
1994-06-13,5314.63
1994-06-14,5383.72
1994-06-15,5452.82
1994-06-16,5383.72
1994-06-17,5327.19
1994-06-20,5377.44
