date,balance
1993-09-20,437.23
1993-09-21,435.95
1993-09-22,433.38
1993-09-23,433.38
1993-09-24,432.09
1993-09-27,432.09
1993-09-28,432.09
1993-09-29,430.81
1993-09-30,434.66
1993-10-01,453.93
1993-10-04,457.79
1993-10-05,452.65
1993-10-06,455.22
1993-10-07,455.22
1993-10-08,457.79
1993-10-11,456.5
1993-10-12,452.65
1993-10-13,446.22
1993-10-14,441.09
1993-10-15,460.35
1993-10-18,455.22
1993-10-19,448.79
1993-10-20,451.36
1993-10-21,465.49
1993-10-22,460.35
1993-10-25,464.21
1993-10-26,478.34
1993-10-27,475.77
1993-10-28,473.2
1993-10-29,475.77
1993-11-01,493.76
1993-11-02,525.87
1993-11-03,524.59
1993-11-04,514.31
1993-11-05,515.6
1993-11-08,519.45
1993-11-09,507.89
1993-11-10,515.6
1993-11-11,537.43
1993-11-12,533.58
1993-11-15,527.16
1993-11-16,545.14
1993-11-17,536.15
1993-11-18,545.14
1993-11-19,536.15
1993-11-22,537.43
1993-11-23,549.0
1993-11-24,569.55
1993-11-26,575.97
1993-11-29,561.84
1993-11-30,556.7
1993-12-01,549.0
1993-12-02,555.42
1993-12-03,552.85
1993-12-06,555.42
1993-12-07,555.42
1993-12-08,556.7
1993-12-09,554.13
1993-12-10,570.84
1993-12-13,592.67
1993-12-14,579.83
1993-12-15,587.54
1993-12-16,593.96
1993-12-17,617.08
1993-12-20,602.95
1993-12-21,605.52
1993-12-22,611.94
1993-12-23,605.52
1993-12-27,610.66
1993-12-28,602.95
1993-12-29,600.38
1993-12-30,588.82
1993-12-31,583.68
1994-01-03,583.68
1994-01-04,597.48
1994-01-05,602.5
1994-01-06,592.47
1994-01-07,596.23
1994-01-10,599.99
1994-01-11,593.72
1994-01-12,588.7
1994-01-13,594.97
1994-01-14,593.72
1994-01-17,582.43
1994-01-18,578.66
1994-01-19,567.37
1994-01-20,559.84
1994-01-21,559.84
1994-01-24,593.72
1994-01-25,589.96
1994-01-26,571.13
1994-01-27,578.66
1994-01-28,584.94
1994-01-31,572.39
1994-02-01,572.39
1994-02-02,571.13
1994-02-03,564.86
1994-02-04,527.22
1994-02-07,549.8
1994-02-08,543.53
1994-02-09,538.51
1994-02-10,536.0
1994-02-11,539.76
1994-02-14,547.29
1994-02-15,552.31
1994-02-16,553.57
1994-02-17,534.75
1994-02-18,533.49
1994-02-22,543.53
1994-02-23,542.27
1994-02-24,536.0
1994-02-25,536.0
1994-02-28,536.0
1994-03-01,543.53
1994-03-02,537.26
1994-03-03,533.49
1994-03-04,533.49
1994-03-07,529.73
1994-03-08,554.82
1994-03-09,561.1
1994-03-10,567.37
1994-03-11,566.12
1994-03-14,582.43
1994-03-15,581.17
1994-03-16,589.96
1994-03-17,586.19
1994-03-18,578.66
1994-03-21,593.72
1994-03-22,589.96
1994-03-23,579.92
1994-03-24,571.13
1994-03-25,547.29
1994-03-28,543.53
1994-03-29,533.49
1994-03-30,542.27
1994-03-31,553.57
1994-04-04,537.26
1994-04-05,541.02
1994-04-06,538.51
1994-04-07,538.51
1994-04-08,532.24
1994-04-11,537.26
1994-04-12,536.0
1994-04-13,530.98
1994-04-14,546.04
1994-04-15,537.26
1994-04-18,541.02
1994-04-19,541.02
1994-04-20,529.73
1994-04-21,591.21
1994-04-22,594.97
1994-04-25,599.99
1994-04-26,592.47
1994-04-28,578.66
1994-04-29,582.43
1994-05-02,587.45
1994-05-03,591.21
1994-05-04,584.94
1994-05-05,578.66
1994-05-06,572.39
1994-05-09,577.41
1994-05-10,587.45
1994-05-11,579.92
1994-05-12,579.92
1994-05-13,582.43
1994-05-16,592.47
1994-05-17,620.07
1994-05-18,615.05
1994-05-19,621.33
1994-05-20,628.85
1994-05-23,625.09
1994-05-24,638.89
1994-05-25,643.91
1994-05-26,647.68
1994-05-27,643.91
1994-05-31,637.64
1994-06-01,642.66
1994-06-02,627.6
1994-06-03,617.56
1994-06-06,633.87
1994-06-07,633.87
1994-06-08,623.83
1994-06-09,627.6
1994-06-10,633.87
1994-06-13,645.17
1994-06-14,657.71
1994-06-15,645.17
1994-06-16,636.38
1994-06-17,631.36
1994-06-20,623.83
1994-06-21,617.56
1994-06-22,627.6
1994-06-23,616.31
1994-06-24,606.27
1994-06-27,622.58
1994-06-28,618.82
1994-06-29,611.29
1994-06-30,594.97
1994-07-01,577.41
1994-07-05,569.88
1994-07-06,577.41
1994-07-07,574.9
1994-07-08,573.64
1994-07-11,563.61
1994-07-12,566.12
1994-07-13,574.9
1994-07-14,589.96
1994-07-15,576.15
1994-07-18,576.15
1994-07-19,563.61
1994-07-20,566.12
1994-07-21,631.36
1994-07-22,621.33
1994-07-25,630.11
1994-07-26,631.36
1994-07-27,632.62
1994-07-28,630.11
1994-07-29,626.34
1994-08-01,636.38
1994-08-02,630.11
1994-08-03,637.64
1994-08-04,638.89
1994-08-05,631.36
1994-08-08,640.15
1994-08-09,652.69
1994-08-10,648.93
1994-08-11,653.95
1994-08-12,645.17
1994-08-15,651.44
1994-08-16,653.95
1994-08-17,656.46
1994-08-18,670.26
1994-08-19,689.08
1994-08-22,685.32
1994-08-23,684.06
1994-08-24,681.55
1994-08-25,701.63
1994-08-26,707.91
1994-08-29,701.63
1994-08-30,701.63
1994-08-31,692.85
1994-09-01,686.57
1994-09-02,680.3
1994-09-06,682.81
1994-09-07,682.81
1994-09-08,686.57
1994-09-09,680.3
1994-09-12,686.57
1994-09-13,700.38
1994-09-14,705.4
1994-09-15,705.4
1994-09-16,717.94
1994-09-19,711.67
1994-09-20,710.41
1994-09-21,702.89
1994-09-22,704.14
1994-09-23,699.12
1994-09-26,697.87
1994-09-27,697.87
1994-09-28,692.85
1994-09-29,702.89
1994-09-30,704.14
1994-10-03,696.61
1994-10-04,691.59
1994-10-05,699.12
1994-10-06,695.36
1994-10-07,719.2
1994-10-10,722.96
1994-10-11,724.22
1994-10-12,739.27
1994-10-13,730.49
1994-10-14,739.27
1994-10-17,740.53
1994-10-18,753.08
1994-10-19,761.86
1994-10-20,758.1
1994-10-21,754.33
1994-10-24,738.02
1994-10-25,746.8
1994-10-26,751.82
1994-10-27,749.31
1994-10-28,769.39
1994-10-31,753.08
1994-11-01,746.8
1994-11-02,750.57
1994-11-03,743.04
1994-11-04,719.2
1994-11-07,726.73
1994-11-08,738.02
