date,balance
1994-04-25,1367.71
1994-04-26,1329.0
1994-04-28,1301.9
1994-04-29,1294.16
1994-05-02,1278.68
1994-05-03,1270.94
1994-05-04,1278.68
1994-05-05,1270.94
1994-05-06,1247.71
1994-05-09,1224.49
1994-05-10,1239.97
1994-05-11,1205.13
1994-05-12,1216.74
1994-05-13,1232.23
1994-05-16,1236.1
1994-05-17,1290.29
1994-05-18,1282.55
1994-05-19,1294.16
1994-05-20,1267.06
1994-05-23,1259.32
1994-05-24,1255.45
1994-05-25,1267.06
1994-05-26,1298.03
1994-05-27,1290.29
1994-05-31,1282.55
1994-06-01,1286.42
1994-06-02,1286.42
1994-06-03,1317.39
1994-06-06,1340.61
1994-06-07,1332.87
1994-06-08,1340.61
1994-06-09,1344.48
1994-06-10,1348.35
1994-06-13,1336.74
1994-06-14,1336.74
1994-06-15,1336.74
1994-06-16,1348.35
1994-06-17,1340.61
1994-06-20,1336.74
1994-06-21,1336.74
1994-06-22,1329.0
1994-06-23,1340.61
1994-06-24,1317.39
1994-06-27,1309.64
1994-06-28,1309.64
1994-06-29,1344.48
1994-06-30,1356.09
1994-07-01,1340.61
1994-07-05,1332.87
1994-07-06,1348.35
1994-07-07,1352.22
1994-07-08,1367.71
1994-07-11,1359.97
1994-07-12,1336.74
1994-07-13,1329.0
1994-07-14,1363.84
1994-07-15,1363.84
1994-07-18,1371.58
1994-07-19,1371.58
1994-07-20,1352.22
1994-07-21,1348.35
1994-07-22,1336.74
1994-07-25,1329.0
1994-07-26,1332.87
1994-07-27,1317.39
1994-07-28,1305.77
1994-07-29,1309.64
1994-08-01,1305.77
1994-08-02,1313.51
1994-08-03,1317.39
1994-08-04,1321.26
1994-08-05,1313.51
1994-08-08,1332.87
1994-08-09,1340.61
1994-08-10,1340.61
1994-08-11,1340.61
1994-08-12,1340.61
1994-08-15,1332.87
1994-08-16,1336.74
1994-08-17,1321.26
1994-08-18,1301.9
1994-08-19,1305.77
1994-08-22,1301.9
1994-08-23,1305.77
1994-08-24,1301.9
1994-08-25,1294.16
1994-08-26,1301.9
1994-08-29,1305.77
1994-08-30,1282.55
1994-08-31,1290.29
1994-09-01,1278.68
1994-09-02,1286.42
1994-09-06,1282.55
1994-09-07,1298.03
1994-09-08,1290.29
1994-09-09,1282.55
1994-09-12,1270.94
1994-09-13,1286.42
1994-09-14,1294.16
1994-09-15,1305.77
1994-09-16,1294.16
